Job_ID,Job_Title,Skills_Required,Tech_Stack,Company_Name,Location,Experience_Level,Salary_Range,Job_Type,Industry,Date_Posted,job_status,Apply Here
862,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Clark Ltd,Chennai,3-5 years,3 LPA- 6 LPA,Full-time,IT,25-12-2024,open,
863,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Williams and Sons,Mumbai,3-5 years,3 LPA- 6 LPA,Internship,IT,25-12-2024,open,
864,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Beltran, Murphy and Taylor",Delhi,5+ years,10 LPA- 15 LPA,Full-time,IT,26-12-2024,open,
865,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Thomas LLC,Gurgaon,3-5 years,10 LPA- 15 LPA,Contract,IT,27-12-2024,open,
866,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Jones Ltd,Remote,5+ years,10 LPA- 15 LPA,Full-time,IT,28-12-2024,closed,
867,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Barnett-Bernard,Delhi,Fresher,10 LPA- 15 LPA,Freelance,IT,28-12-2024,open,
868,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Simmons-Bates,Mumbai,Fresher,3 LPA- 6 LPA,Full-time,IT,28-12-2024,closed,
869,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Myers-Villegas,Pune,Fresher,6 LPA- 10 LPA,Full-time,IT,29-12-2024,closed,
870,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Maddox Ltd,Delhi,3-5 years,10 LPA- 15 LPA,Freelance,IT,30-12-2024,closed,
871,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Hamilton, Wells and Henry",Noida,Fresher,15 LPA- 25 LPA,Full-time,IT,31-12-2024,closed,
872,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Davis PLC,Gurgaon,5+ years,10 LPA- 15 LPA,Full-time,IT,01-01-2025,closed,
873,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Garcia, Parker and Vargas",Kolkata,3-5 years,10 LPA- 15 LPA,Internship,IT,02-01-2025,open,
874,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Bennett, Williams and Leach",Pune,3-5 years,15 LPA- 25 LPA,Freelance,IT,02-01-2025,open,
875,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Price, Wang and Baker",Gurgaon,Fresher,6 LPA- 10 LPA,Internship,IT,02-01-2025,open,
876,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Williams Ltd,Remote,Fresher,10 LPA- 15 LPA,Internship,IT,02-01-2025,closed,
877,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Schmitt Group,Hyderabad,1-3 years,6 LPA- 10 LPA,Full-time,IT,03-01-2025,open,
878,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Knight-Soto,Chennai,3-5 years,3 LPA- 6 LPA,Full-time,IT,05-01-2025,open,
879,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",White-Hall,Gurgaon,Fresher,3 LPA- 6 LPA,Freelance,IT,06-01-2025,open,
880,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform","Sanchez, Walker and Spence",Gurgaon,5+ years,6 LPA- 10 LPA,Freelance,IT,07-01-2025,open,
881,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Jones, Cole and Schneider",Gurgaon,1-3 years,3 LPA- 6 LPA,Internship,IT,08-01-2025,closed,
882,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Davis-Espinoza,Kolkata,1-3 years,3 LPA- 6 LPA,Full-time,IT,09-01-2025,open,
883,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Smith, Byrd and Wood",Pune,1-3 years,3 LPA- 6 LPA,Internship,IT,10-01-2025,open,
884,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Wilcox-Vazquez,Mumbai,Fresher,10 LPA- 15 LPA,Contract,IT,11-01-2025,open,
885,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Adams and Sons,Mumbai,1-3 years,3 LPA- 6 LPA,Internship,IT,13-01-2025,closed,
886,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Figueroa, Sanchez and Hudson",Mumbai,5+ years,15 LPA- 25 LPA,Freelance,IT,13-01-2025,closed,
887,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Martin-Cox,Pune,Fresher,10 LPA- 15 LPA,Full-time,IT,13-01-2025,closed,
888,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Williams and Sons,Remote,5+ years,10 LPA- 15 LPA,Full-time,IT,14-01-2025,open,
889,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Ruiz-Young,Mumbai,3-5 years,6 LPA- 10 LPA,Freelance,IT,14-01-2025,closed,
890,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Trevino PLC,Remote,1-3 years,10 LPA- 15 LPA,Internship,IT,14-01-2025,open,
891,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","Tran, Griffin and Brown",Noida,5+ years,10 LPA- 15 LPA,Contract,IT,14-01-2025,closed,
892,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Gutierrez, Porter and Zhang",Chennai,1-3 years,10 LPA- 15 LPA,Full-time,IT,14-01-2025,closed,
893,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Nichols Group,Hyderabad,5+ years,15 LPA- 25 LPA,Internship,IT,14-01-2025,open,
894,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Hernandez LLC,Bangalore,3-5 years,6 LPA- 10 LPA,Full-time,IT,16-01-2025,open,
895,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Indegene,Bangalore,3-8 years,15 LPA- 25 LPA,Freelance,IT,17-01-2025,open,https://www.naukri.com/job-listings-software-engineer-indegene-private-limited-bengaluru-3-to-8-years-060525500858?src=jobsearchDesk&sid=17467269483255652_1&xp=14&px=1&nignbevent_src=jobsearchDeskGNB
896,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes","Johnston, Hayes and Hall",Hyderabad,5+ years,10 LPA- 15 LPA,Internship,IT,18-01-2025,closed,
897,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Duffy LLC,Pune,5+ years,3 LPA- 6 LPA,Contract,IT,19-01-2025,open,
898,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Smith LLC,Delhi,Fresher,6 LPA- 10 LPA,Freelance,IT,21-01-2025,closed,
899,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Leonard-Keller,Noida,Fresher,10 LPA- 15 LPA,Internship,IT,22-01-2025,open,
900,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Williams-Moss,Pune,1-3 years,6 LPA- 10 LPA,Contract,IT,22-01-2025,open,
901,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Burnett LLC,Chennai,3-5 years,10 LPA- 15 LPA,Full-time,IT,23-01-2025,open,
902,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Richardson-Jacobs,Chennai,5+ years,15 LPA- 25 LPA,Internship,IT,23-01-2025,open,
903,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",JSR Dynamics,Nagpur,1-3 years,15 LPA- 25 LPA,Full-time,IT,24-01-2025,open,https://www.naukri.com/job-listings-ai-ml-engineer-jsr-dynamics-nagpur-1-to-3-years-070525501997?src=jobsearchDesk&sid=17467269483255652&xp=9&px=1&nignbevent_src=jobsearchDeskGNB
904,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Miller, Cooley and Welch",Noida,Fresher,15 LPA- 25 LPA,Freelance,IT,24-01-2025,open,
905,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Lopez, Glass and Tucker",Mumbai,Fresher,15 LPA- 25 LPA,Contract,IT,25-01-2025,open,
906,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Ferrell, Nelson and Wilson",Mumbai,3-5 years,3 LPA- 6 LPA,Full-time,IT,25-01-2025,closed,
907,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware","Molina, Lee and Bradley",Noida,5+ years,6 LPA- 10 LPA,Full-time,IT,25-01-2025,closed,
908,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Black-Jones,Mumbai,3-5 years,6 LPA- 10 LPA,Freelance,IT,26-01-2025,open,
909,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Elliott Ltd,Mumbai,5+ years,3 LPA- 6 LPA,Internship,IT,26-01-2025,closed,
910,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Contreras, Scott and Erickson",Hyderabad,5+ years,10 LPA- 15 LPA,Freelance,IT,27-01-2025,closed,
911,Backend Developer,"Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL","Java, Node.js, Python, Spring Boot, MongoDB, PostgreSQL",Morris-Nelson,Noida,Fresher,3 LPA- 6 LPA,Full-time,IT,27-01-2025,open,
912,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Wright, Campbell and Crawford",Gurgaon,3-5 years,15 LPA- 25 LPA,Contract,IT,28-01-2025,closed,
913,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Jacobson-Becker,Pune,3-5 years,3 LPA- 6 LPA,Internship,IT,28-01-2025,closed,
914,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Stephens-Orozco,Delhi,Fresher,3 LPA- 6 LPA,Freelance,IT,30-01-2025,closed,
915,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Santana-Johnson,Mumbai,5+ years,3 LPA- 6 LPA,Freelance,IT,31-01-2025,closed,
916,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Ruiz LLC,Kolkata,3-5 years,15 LPA- 25 LPA,Internship,IT,31-01-2025,open,
917,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL",Mayer-Johnson,Bangalore,1-3 years,6 LPA- 10 LPA,Internship,IT,31-01-2025,closed,
918,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Livingston-Thompson,Chennai,5+ years,10 LPA- 15 LPA,Full-time,IT,01-02-2025,closed,
919,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Siemens EDA,Bangalore,3-8 years,10 LPA- 15 LPA,Full-time,IT,02-02-2025,open,https://www.naukri.com/job-listings-software-engineer-c-siemens-eda-bangalore-rural-bengaluru-3-to-8-years-060525023403?src=jobsearchDesk&sid=17467269483255652_1&xp=5&px=1&nignbevent_src=jobsearchDeskGNB
920,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Uber,Bangalore,4-5 years,10 LPA- 15 LPA,Freelance,IT,04-02-2025,open,https://www.naukri.com/job-listings-ai-ml-engineer-security-uber-bengaluru-4-to-5-years-080525502277?src=jobsearchDesk&sid=17467269483255652&xp=5&px=1&nignbevent_src=jobsearchDeskGNB
921,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing","Williams, Eaton and Murphy",Pune,5+ years,10 LPA- 15 LPA,Contract,IT,04-02-2025,open,
922,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Goodman Inc,Chennai,3-5 years,6 LPA- 10 LPA,Internship,IT,05-02-2025,closed,
923,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Walker, Ramos and Moore",Bangalore,1-3 years,10 LPA- 15 LPA,Contract,IT,06-02-2025,closed,
924,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development","Pruitt, James and Reed",Kolkata,5+ years,10 LPA- 15 LPA,Contract,IT,06-02-2025,closed,
925,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Clark-Fuller,Pune,5+ years,15 LPA- 25 LPA,Freelance,IT,07-02-2025,open,
926,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Brown-Thomas,Gurgaon,3-5 years,6 LPA- 10 LPA,Full-time,IT,08-02-2025,open,
927,QA Engineer,"Selenium, JUnit, Postman, Manual Testing, Automation Testing","Selenium, JUnit, Postman, Manual Testing, Automation Testing",Rodriguez-Harris,Delhi,Fresher,3 LPA- 6 LPA,Full-time,IT,09-02-2025,closed,
928,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Thomas, Guzman and Davis",Remote,5+ years,15 LPA- 25 LPA,Internship,IT,10-02-2025,closed,
929,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Flores-Lin,Remote,5+ years,10 LPA- 15 LPA,Internship,IT,11-02-2025,closed,
930,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Cordova Group,Kolkata,1-3 years,10 LPA- 15 LPA,Freelance,IT,11-02-2025,closed,
931,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Lucas-Jenkins,Kolkata,3-5 years,6 LPA- 10 LPA,Contract,IT,11-02-2025,open,
932,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Khan and Sons,Mumbai,5+ years,15 LPA- 25 LPA,Full-time,IT,11-02-2025,closed,
933,Game Developer,"C++, Unity, Unreal Engine, Game Physics, 3D Modeling","C++, Unity, Unreal Engine, Game Physics, 3D Modeling",Stanley Group,Mumbai,3-5 years,6 LPA- 10 LPA,Internship,IT,12-02-2025,open,
934,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy",Oracle,Bangalore,3-5 years,15 LPA- 25 LPA,Full-time,IT,12-02-2025,open,https://www.naukri.com/job-listings-ai-ml-engineer-oracle-india-pvt-ltd-bengaluru-3-to-5-years-070525917375?src=jobsearchDesk&sid=17467269483255652&xp=3&px=1&nignbevent_src=jobsearchDeskGNB
935,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible",Hill-Henderson,Pune,3-5 years,15 LPA- 25 LPA,Freelance,IT,12-02-2025,open,
936,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Adams, Coffey and Martinez",Gurgaon,1-3 years,15 LPA- 25 LPA,Freelance,IT,12-02-2025,closed,
937,Network Administrator,"Networking, Cisco, Linux, Firewalls, VPNs","Networking, Cisco, Linux, Firewalls, VPNs",Ingram Inc,Delhi,3-5 years,10 LPA- 15 LPA,Internship,IT,12-02-2025,closed,
938,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",,Hyderabad,3-5 years,3 LPA- 6 LPA,Internship,IT,13-02-2025,open,
939,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Burns PLC,Kolkata,5+ years,6 LPA- 10 LPA,Internship,IT,13-02-2025,open,
940,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Hunt, Odonnell and Jimenez",Gurgaon,5+ years,15 LPA- 25 LPA,Full-time,IT,13-02-2025,open,
941,DevOps Engineer,"Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Linux, Jenkins, Docker, Kubernetes, AWS, Ansible","Hernandez, Hammond and Hogan",Bangalore,Fresher,6 LPA- 10 LPA,Freelance,IT,14-02-2025,open,
942,Database Administrator,"MySQL, PostgreSQL, MongoDB, Oracle, SQL","MySQL, PostgreSQL, MongoDB, Oracle, SQL","Perez, Morris and Fisher",Chennai,3-5 years,15 LPA- 25 LPA,Contract,IT,15-02-2025,open,
943,Mobile App Developer,"Kotlin, Swift, Flutter, Android Studio, iOS Development","Kotlin, Swift, Flutter, Android Studio, iOS Development",Cunningham-Anthony,Noida,1-3 years,15 LPA- 25 LPA,Freelance,IT,18-02-2025,open,
944,Full Stack Developer,"JavaScript, Node.js, React.js, MongoDB, Express.js, Docker","JavaScript, Node.js, React.js, MongoDB, Express.js, Docker",Malone-Mueller,Remote,5+ years,15 LPA- 25 LPA,Full-time,IT,18-02-2025,closed,
945,Cloud Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform","AWS, Azure, GCP, Docker, Kubernetes, Terraform",Watts PLC,Kolkata,1-3 years,15 LPA- 25 LPA,Contract,IT,19-02-2025,closed,
946,AI/ML Engineer,"Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Python, TensorFlow, PyTorch, NLP, Computer Vision, NumPy","Mills, Morris and Gonzalez",Hyderabad,Fresher,3 LPA- 6 LPA,Full-time,IT,19-02-2025,open,
947,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",HCLTech,Pune,5-10 years,15 LPA- 25 LPA,Full-time,IT,20-02-2025,open,https://www.naukri.com/job-listings-data-scientist-hcltech-hyderabad-pune-bengaluru-5-to-10-years-200225021933?src=jobsearchDesk&sid=17467238614306662&xp=14&px=1
948,Software Engineer,"Python, Java, C++, Git, Docker, Kubernetes","Python, Java, C++, Git, Docker, Kubernetes",Butler Ltd,Hyderabad,3-5 years,3 LPA- 6 LPA,Contract,IT,20-02-2025,closed,
949,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js",Good and Sons,Remote,Fresher,6 LPA- 10 LPA,Contract,IT,21-02-2025,open,
950,IT Support Specialist,"Windows, Linux, Troubleshooting, Networking, Hardware","Windows, Linux, Troubleshooting, Networking, Hardware",Long-Aguirre,Pune,Fresher,6 LPA- 10 LPA,Freelance,IT,21-02-2025,closed,
951,Cybersecurity Analyst,"Linux, Firewalls, SIEM, Wireshark, Penetration Testing","Linux, Firewalls, SIEM, Wireshark, Penetration Testing",Schultz Group,Bangalore,3-5 years,3 LPA- 6 LPA,Contract,IT,21-02-2025,open,
952,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Genpact,Bangalore,5-10 years,10 LPA- 15 LPA,Full-time,IT,22-02-2025,open,https://www.naukri.com/job-listings-data-scientist-genpact-bengaluru-5-to-10-years-250225022606?src=jobsearchDesk&sid=17467238614306662_2&xp=12&px=1
953,Data Scientist,"Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning","Python, R, SQL, Pandas, NumPy, TensorFlow, Machine Learning",Paypal,Chennai,4-7 years,15 LPA- 25 LPA,Full-time,IT,22-02-2025,open,https://www.naukri.com/job-listings-data-scientist-paypal-holdings-inc-chennai-4-to-7-years-060525500944?src=jobsearchDesk&sid=17467238614306662_2&xp=5&px=1
954,Frontend Developer,"HTML, CSS, JavaScript, React.js, Angular, Vue.js","HTML, CSS, JavaScript, React.js, Angular, Vue.js","Jackson, Stephens and Morgan",Noida,1-3 years,15 LPA- 25 LPA,Full-time,IT,22-02-2025,open,
